image_path,prediction,confidence,output_path
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3702.png,stone,0.9733332991600037,results/images_dicom\stone\Stone_3702_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3712.png,stone,0.9783790111541748,results/images_dicom\stone\Stone_3712_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3716.png,stone,0.9614691734313965,results/images_dicom\stone\Stone_3716_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3718.png,stone,0.9901363253593445,results/images_dicom\stone\Stone_3718_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3723.png,stone,0.9658080339431763,results/images_dicom\stone\Stone_3723_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3726.png,stone,0.9818184971809387,results/images_dicom\stone\Stone_3726_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3727.png,stone,0.9751220345497131,results/images_dicom\stone\Stone_3727_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_373.png,stone,0.7744051814079285,results/images_dicom\stone\Stone_373_conf_0.77.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3733.png,stone,0.9654772281646729,results/images_dicom\stone\Stone_3733_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3751.png,stone,0.9857266545295715,results/images_dicom\stone\Stone_3751_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3759.png,stone,0.9744871854782104,results/images_dicom\stone\Stone_3759_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3762.png,stone,0.9790773987770081,results/images_dicom\stone\Stone_3762_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3764.png,stone,0.9790773987770081,results/images_dicom\stone\Stone_3764_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3765.png,stone,0.9878619909286499,results/images_dicom\stone\Stone_3765_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3771.png,stone,0.978886067867279,results/images_dicom\stone\Stone_3771_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3796.png,stone,0.9851314425468445,results/images_dicom\stone\Stone_3796_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3800.png,stone,0.9790703058242798,results/images_dicom\stone\Stone_3800_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3805.png,stone,0.982366681098938,results/images_dicom\stone\Stone_3805_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3807.png,stone,0.9742788076400757,results/images_dicom\stone\Stone_3807_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3809.png,stone,0.9911636114120483,results/images_dicom\stone\Stone_3809_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3810.png,stone,0.9837312698364258,results/images_dicom\stone\Stone_3810_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3815.png,stone,0.9481076598167419,results/images_dicom\stone\Stone_3815_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3830.png,stone,0.9586777687072754,results/images_dicom\stone\Stone_3830_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3832.png,stone,0.8871775269508362,results/images_dicom\stone\Stone_3832_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3841.png,stone,0.9657790660858154,results/images_dicom\stone\Stone_3841_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3844.png,stone,0.8783537745475769,results/images_dicom\stone\Stone_3844_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3845.png,stone,0.9102437496185303,results/images_dicom\stone\Stone_3845_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3850.png,stone,0.9923949241638184,results/images_dicom\stone\Stone_3850_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3851.png,stone,0.9904160499572754,results/images_dicom\stone\Stone_3851_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3856.png,stone,0.9766653776168823,results/images_dicom\stone\Stone_3856_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3860.png,stone,0.9847179055213928,results/images_dicom\stone\Stone_3860_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3862.png,stone,0.9691905975341797,results/images_dicom\stone\Stone_3862_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3863.png,stone,0.9918429255485535,results/images_dicom\stone\Stone_3863_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3871.png,stone,0.977899432182312,results/images_dicom\stone\Stone_3871_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3884.png,stone,0.961735725402832,results/images_dicom\stone\Stone_3884_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3891.png,stone,0.9799115061759949,results/images_dicom\stone\Stone_3891_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3894.png,stone,0.9595975279808044,results/images_dicom\stone\Stone_3894_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3896.png,stone,0.6149147748947144,results/images_dicom\stone\Stone_3896_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3900.png,stone,0.9553700685501099,results/images_dicom\stone\Stone_3900_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3909.png,stone,0.9360924363136292,results/images_dicom\stone\Stone_3909_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3910.png,stone,0.928466260433197,results/images_dicom\stone\Stone_3910_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3915.png,stone,0.9914925694465637,results/images_dicom\stone\Stone_3915_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3917.png,stone,0.9665970802307129,results/images_dicom\stone\Stone_3917_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3918.png,stone,0.8626500964164734,results/images_dicom\stone\Stone_3918_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3927.png,stone,0.9810999035835266,results/images_dicom\stone\Stone_3927_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3935.png,stone,0.9783040285110474,results/images_dicom\stone\Stone_3935_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_394.png,normal,0.7863688170909882,results/images_dicom\normal\Stone_394_conf_0.79.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3944.png,stone,0.9839791059494019,results/images_dicom\stone\Stone_3944_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3952.png,stone,0.9377692937850952,results/images_dicom\stone\Stone_3952_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3962.png,stone,0.9732296466827393,results/images_dicom\stone\Stone_3962_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3965.png,stone,0.9851863980293274,results/images_dicom\stone\Stone_3965_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3972.png,stone,0.9549890756607056,results/images_dicom\stone\Stone_3972_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3990.png,stone,0.9711940288543701,results/images_dicom\stone\Stone_3990_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_3991.png,stone,0.9700422286987305,results/images_dicom\stone\Stone_3991_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_400.png,normal,0.500272125005722,results/images_dicom\normal\Stone_400_conf_0.50.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4008.png,stone,0.9653642773628235,results/images_dicom\stone\Stone_4008_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4019.png,stone,0.9776397943496704,results/images_dicom\stone\Stone_4019_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4020.png,stone,0.9390909075737,results/images_dicom\stone\Stone_4020_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4023.png,stone,0.9770260453224182,results/images_dicom\stone\Stone_4023_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4030.png,stone,0.9707130193710327,results/images_dicom\stone\Stone_4030_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4037.png,stone,0.949333906173706,results/images_dicom\stone\Stone_4037_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4038.png,stone,0.9911508560180664,results/images_dicom\stone\Stone_4038_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4040.png,stone,0.9875848293304443,results/images_dicom\stone\Stone_4040_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4058.png,stone,0.9737344980239868,results/images_dicom\stone\Stone_4058_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_406.png,normal,0.5800879597663879,results/images_dicom\normal\Stone_406_conf_0.58.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4068.png,stone,0.9668856263160706,results/images_dicom\stone\Stone_4068_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4073.png,stone,0.9703435301780701,results/images_dicom\stone\Stone_4073_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4079.png,stone,0.9626709818840027,results/images_dicom\stone\Stone_4079_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4092.png,stone,0.9792191386222839,results/images_dicom\stone\Stone_4092_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4102.png,stone,0.98015296459198,results/images_dicom\stone\Stone_4102_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4105.png,stone,0.9829170107841492,results/images_dicom\stone\Stone_4105_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4117.png,stone,0.9803041815757751,results/images_dicom\stone\Stone_4117_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4128.png,stone,0.9288929104804993,results/images_dicom\stone\Stone_4128_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4143.png,stone,0.975590705871582,results/images_dicom\stone\Stone_4143_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4161.png,stone,0.9855088591575623,results/images_dicom\stone\Stone_4161_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_417.png,stone,0.8992425799369812,results/images_dicom\stone\Stone_417_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4181.png,stone,0.97890305519104,results/images_dicom\stone\Stone_4181_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4182.png,stone,0.9826242327690125,results/images_dicom\stone\Stone_4182_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_419.png,stone,0.8992425799369812,results/images_dicom\stone\Stone_419_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4190.png,stone,0.9822210669517517,results/images_dicom\stone\Stone_4190_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_420.png,normal,0.8118013292551041,results/images_dicom\normal\Stone_420_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4200.png,stone,0.9191379547119141,results/images_dicom\stone\Stone_4200_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4206.png,stone,0.9665806293487549,results/images_dicom\stone\Stone_4206_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4212.png,stone,0.93952476978302,results/images_dicom\stone\Stone_4212_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4228.png,stone,0.97297203540802,results/images_dicom\stone\Stone_4228_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4234.png,stone,0.9725136160850525,results/images_dicom\stone\Stone_4234_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4246.png,stone,0.9663969874382019,results/images_dicom\stone\Stone_4246_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_425.png,normal,0.8363764584064484,results/images_dicom\normal\Stone_425_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4258.png,stone,0.9662806391716003,results/images_dicom\stone\Stone_4258_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4261.png,stone,0.9379756450653076,results/images_dicom\stone\Stone_4261_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4264.png,stone,0.9829123020172119,results/images_dicom\stone\Stone_4264_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4271.png,stone,0.9725296497344971,results/images_dicom\stone\Stone_4271_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4273.png,stone,0.9808983206748962,results/images_dicom\stone\Stone_4273_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4279.png,stone,0.973000168800354,results/images_dicom\stone\Stone_4279_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4283.png,stone,0.9469214081764221,results/images_dicom\stone\Stone_4283_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4287.png,stone,0.9852557182312012,results/images_dicom\stone\Stone_4287_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4291.png,stone,0.8251592516899109,results/images_dicom\stone\Stone_4291_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4292.png,stone,0.9738410115242004,results/images_dicom\stone\Stone_4292_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4295.png,stone,0.9666858911514282,results/images_dicom\stone\Stone_4295_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4297.png,stone,0.9927828311920166,results/images_dicom\stone\Stone_4297_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4305.png,stone,0.9798641204833984,results/images_dicom\stone\Stone_4305_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4308.png,stone,0.9285149574279785,results/images_dicom\stone\Stone_4308_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4312.png,stone,0.9815121293067932,results/images_dicom\stone\Stone_4312_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4313.png,stone,0.9815121293067932,results/images_dicom\stone\Stone_4313_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4315.png,stone,0.9588673710823059,results/images_dicom\stone\Stone_4315_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4321.png,stone,0.9889470934867859,results/images_dicom\stone\Stone_4321_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4328.png,stone,0.9779898524284363,results/images_dicom\stone\Stone_4328_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4332.png,stone,0.9173445105552673,results/images_dicom\stone\Stone_4332_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4333.png,stone,0.9619161486625671,results/images_dicom\stone\Stone_4333_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4340.png,stone,0.9498131275177002,results/images_dicom\stone\Stone_4340_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4347.png,stone,0.9621487259864807,results/images_dicom\stone\Stone_4347_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4353.png,stone,0.9310562014579773,results/images_dicom\stone\Stone_4353_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4360.png,stone,0.9451767206192017,results/images_dicom\stone\Stone_4360_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4376.png,stone,0.982832133769989,results/images_dicom\stone\Stone_4376_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_439.png,stone,0.5284064412117004,results/images_dicom\stone\Stone_439_conf_0.53.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4395.png,stone,0.9716311693191528,results/images_dicom\stone\Stone_4395_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4396.png,stone,0.9716311693191528,results/images_dicom\stone\Stone_4396_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4401.png,stone,0.9487998485565186,results/images_dicom\stone\Stone_4401_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4404.png,stone,0.8524527549743652,results/images_dicom\stone\Stone_4404_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_441.png,normal,0.5410534739494324,results/images_dicom\normal\Stone_441_conf_0.54.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4414.png,stone,0.9790627956390381,results/images_dicom\stone\Stone_4414_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4416.png,stone,0.9711200594902039,results/images_dicom\stone\Stone_4416_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4417.png,stone,0.9307345151901245,results/images_dicom\stone\Stone_4417_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4418.png,stone,0.9515035152435303,results/images_dicom\stone\Stone_4418_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4422.png,stone,0.9677098989486694,results/images_dicom\stone\Stone_4422_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4426.png,stone,0.8391889929771423,results/images_dicom\stone\Stone_4426_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4453.png,stone,0.9835033416748047,results/images_dicom\stone\Stone_4453_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4456.png,stone,0.986294686794281,results/images_dicom\stone\Stone_4456_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4458.png,stone,0.9570420980453491,results/images_dicom\stone\Stone_4458_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4460.png,stone,0.9783520698547363,results/images_dicom\stone\Stone_4460_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4462.png,stone,0.9535171389579773,results/images_dicom\stone\Stone_4462_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4465.png,stone,0.8907908797264099,results/images_dicom\stone\Stone_4465_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4466.png,stone,0.9861505627632141,results/images_dicom\stone\Stone_4466_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4480.png,stone,0.962352454662323,results/images_dicom\stone\Stone_4480_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4485.png,stone,0.9699411988258362,results/images_dicom\stone\Stone_4485_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4490.png,stone,0.9762957096099854,results/images_dicom\stone\Stone_4490_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4491.png,stone,0.9471794962882996,results/images_dicom\stone\Stone_4491_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4500.png,stone,0.9855514764785767,results/images_dicom\stone\Stone_4500_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4508.png,stone,0.9831891059875488,results/images_dicom\stone\Stone_4508_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4509.png,stone,0.9651573300361633,results/images_dicom\stone\Stone_4509_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4510.png,stone,0.9651573300361633,results/images_dicom\stone\Stone_4510_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4513.png,stone,0.9924241304397583,results/images_dicom\stone\Stone_4513_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4514.png,stone,0.9861469864845276,results/images_dicom\stone\Stone_4514_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4516.png,stone,0.9811184406280518,results/images_dicom\stone\Stone_4516_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4528.png,stone,0.9937923550605774,results/images_dicom\stone\Stone_4528_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4529.png,stone,0.9892386198043823,results/images_dicom\stone\Stone_4529_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4531.png,stone,0.9905943870544434,results/images_dicom\stone\Stone_4531_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4540.png,stone,0.9249683022499084,results/images_dicom\stone\Stone_4540_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4557.png,stone,0.9235408306121826,results/images_dicom\stone\Stone_4557_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4572.png,stone,0.9587675333023071,results/images_dicom\stone\Stone_4572_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4586.png,stone,0.9549359083175659,results/images_dicom\stone\Stone_4586_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4587.png,stone,0.9481135606765747,results/images_dicom\stone\Stone_4587_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4592.png,stone,0.962827742099762,results/images_dicom\stone\Stone_4592_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4600.png,stone,0.9667177200317383,results/images_dicom\stone\Stone_4600_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4602.png,stone,0.9695268273353577,results/images_dicom\stone\Stone_4602_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4604.png,stone,0.9829819798469543,results/images_dicom\stone\Stone_4604_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4608.png,stone,0.9518968462944031,results/images_dicom\stone\Stone_4608_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4615.png,stone,0.9695268273353577,results/images_dicom\stone\Stone_4615_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4618.png,stone,0.9723252654075623,results/images_dicom\stone\Stone_4618_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4622.png,stone,0.9758033752441406,results/images_dicom\stone\Stone_4622_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4624.png,stone,0.9845041036605835,results/images_dicom\stone\Stone_4624_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_4628.png,stone,0.8632108569145203,results/images_dicom\stone\Stone_4628_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_463.png,stone,0.6076139807701111,results/images_dicom\stone\Stone_463_conf_0.61.png
